Country ID,Year,GC.TAX.EXPT.CN,EG.FEC.RNEW.ZS,BM.GSR.MRCH.CD,GC.TAX.YPKG.CN,EG.ELC.RNEW.ZS,BM.GSR.FCTY.CD,GC.TAX.OTHR.RV.ZS,EG.ELC.NGAS.ZS,GC.TAX.GSRV.VA.ZS,EG.USE.COMM.CL.ZS,EG.ELC.ACCS.UR.ZS,BM.GSR.TRAN.ZS,GC.TAX.IMPT.CN,EG.USE.COMM.FO.ZS,EG.ELC.ACCS.ZS,BM.GSR.TRVL.ZS,GC.TAX.TOTL.GD.ZS,EG.ELC.PETR.ZS,BM.GSR.CMCP.ZS,GC.TAX.OTHR.CN,EG.USE.PCAP.KG.OE,EG.ELC.LOSS.ZS,BM.TRF.PWKR.CD.DT,GC.TAX.YPKG.RV.ZS,EG.ELC.RNWX.KH,BM.GSR.GNFS.CD,GC.TAX.INTT.RV.ZS,EG.USE.ELEC.KH.PC,EG.ELC.HYRO.ZS,BM.TRF.PRVT.CD,GC.TAX.INTT.CN,EG.USE.CRNW.ZS,EG.ELC.FOSL.ZS,BM.KLT.DINV.WD.GD.ZS,GC.TAX.GSRV.RV.ZS,EG.IMP.CONS.ZS,EG.ELC.ACCS.RU.ZS,BM.GSR.TOTL.CD,GC.TAX.EXPT.ZS,EG.GDP.PUSE.KO.PP,EG.CFT.ACCS.ZS,BM.GSR.NFSV.CD,GC.TAX.GSRV.CN,EG.GDP.PUSE.KO.PP.KD,EG.EGY.PRIM.PP.KD,BM.GSR.ROYL.CD,GC.TAX.TOTL.CN,EG.ELC.NUCL.ZS,GC.TAX.YPKG.ZS,EG.ELC.RNWX.ZS,BM.GSR.INSF.ZS,GC.TAX.IMPT.ZS,EG.USE.COMM.GD.PP.KD,EG.ELC.COAL.ZS,BM.KLT.DINV.CD.WD
1,1960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1961,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1962,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1964,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1965,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1967,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1968,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1969,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,1971,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.35116605916565,NULL,NULL,NULL,15.834196369121,NULL,NULL,NULL,18.4636118598383,NULL,NULL,637.4103060647,25.0673854447439,NULL,NULL,0.0,NULL,NULL,92.0341009518081,81.5363881401617,NULL,NULL,82.8146375717133,18.4636118598383,NULL,NULL,-136.789917179727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1972,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.41064579258248,NULL,NULL,NULL,21.2608056842657,NULL,NULL,NULL,18.854415274463,NULL,NULL,663.408900513925,25.0596658711217,NULL,NULL,0.0,NULL,NULL,100.496642243956,81.145584725537,NULL,NULL,77.3285485231518,18.854415274463,NULL,NULL,-153.693308526423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1973,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.69472978835487,NULL,NULL,NULL,20.1069410228998,NULL,NULL,NULL,17.2764227642276,NULL,NULL,635.756207633252,25.0,NULL,NULL,0.0,NULL,NULL,113.585940461574,82.7235772357724,NULL,NULL,78.1983049797031,17.2764227642276,NULL,NULL,-182.757279174801,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1974,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.74859337383873,NULL,NULL,NULL,20.9261042279001,NULL,NULL,NULL,30.1871440195281,NULL,NULL,624.08818119555,24.9796582587469,NULL,NULL,0.0,NULL,NULL,136.357794570919,69.8128559804719,NULL,NULL,77.3253023982612,30.1871440195281,NULL,NULL,-187.075366914788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1975,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.98256988619515,NULL,NULL,NULL,17.82626378517,NULL,NULL,NULL,27.2030651340996,NULL,NULL,586.690990909161,24.9808429118774,NULL,NULL,0.0,NULL,NULL,139.379390130459,72.7969348659004,NULL,NULL,80.1911905950961,27.2030651340996,NULL,NULL,-176.525498954844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.903806309259497,NULL,NULL,NULL,16.8222447142506,NULL,NULL,NULL,26.8376068376068,NULL,NULL,559.445191582539,24.957264957265,NULL,NULL,0.0,NULL,NULL,60.3052627674758,73.1623931623932,NULL,NULL,82.2739489764899,26.8376068376068,NULL,NULL,-173.974390517597,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.916739309108117,NULL,NULL,NULL,14.22482628079,NULL,NULL,NULL,26.8376068376068,NULL,NULL,532.943871457405,24.957264957265,NULL,NULL,0.0,NULL,NULL,58.2706183083363,73.1623931623932,NULL,NULL,84.8584344101019,26.8376068376068,NULL,NULL,-166.830016687007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.02803784867323,NULL,NULL,NULL,20.3840290081998,NULL,NULL,NULL,9.74358974358974,NULL,NULL,566.947263519645,24.957264957265,NULL,NULL,0.0,NULL,NULL,56.3487016822719,90.2564102564103,NULL,NULL,78.5879557831431,9.74358974358974,NULL,NULL,-130.490939691978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1979,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.06582192891216,NULL,NULL,NULL,19.9556566271436,NULL,NULL,NULL,11.9047619047619,NULL,NULL,555.742337659243,25.0793650793651,NULL,NULL,0.0,NULL,NULL,58.5745147250373,88.0952380952381,NULL,NULL,78.9785214439442,11.9047619047619,NULL,NULL,-145.520957591765,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1980,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.12139734392974,NULL,NULL,NULL,19.9630642352265,NULL,NULL,NULL,11.8518518518519,NULL,NULL,547.044521890499,25.037037037037,NULL,NULL,0.0,NULL,NULL,60.6620798461629,88.1481481481482,NULL,NULL,78.9155384208437,11.8518518518519,NULL,NULL,-147.653491946298,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1981,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.11404614724437,NULL,NULL,NULL,19.1593948140793,NULL,NULL,NULL,11.8518518518519,NULL,NULL,531.587141359541,25.037037037037,NULL,NULL,0.0,NULL,NULL,58.5615749499044,88.1481481481482,NULL,NULL,79.7265590386764,11.8518518518519,NULL,NULL,-124.340308114205,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1982,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.1977335189696,NULL,NULL,NULL,16.6165495845697,NULL,NULL,NULL,12.3611111111111,NULL,NULL,506.058156560543,25.0,NULL,NULL,0.0,NULL,NULL,60.315173588745,87.6388888888889,NULL,NULL,82.1857168964607,12.3611111111111,NULL,NULL,-129.536934935785,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.06744615633057,NULL,NULL,NULL,17.6234054770716,NULL,NULL,NULL,26.1813537675607,NULL,NULL,501.904483933355,25.0319284802043,NULL,NULL,0.0,NULL,NULL,63.2672364957323,73.8186462324393,NULL,NULL,81.3091483665978,26.1813537675607,NULL,NULL,-177.162712311364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1984,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,1.09858951359899,NULL,NULL,NULL,17.0652488118416,NULL,NULL,NULL,10.2985074626866,NULL,NULL,489.327030243929,25.0746268656716,NULL,NULL,0.0,NULL,NULL,52.2114133733607,89.7014925373134,NULL,NULL,81.8361829296287,10.2985074626866,NULL,NULL,-203.69559765004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,NULL,NULL,NULL,0.0,NULL
1,1985,NULL,NULL,1401000000.0,NULL,NULL,214000000.0,NULL,0.0,NULL,1.20808494709243,NULL,41.0358814352574,NULL,20.307574107072,NULL,5.30421216848674,NULL,13.0272952853598,50.4524180967239,NULL,500.925065897958,25.0620347394541,79000000.0,NULL,0.0,2042000000.0,NULL,60.6304381061099,86.9727047146402,16000000.0,NULL,78.4843409458356,13.0272952853598,0.0,NULL,-215.487057463691,NULL,2256000000.0,NULL,NULL,NULL,641000000.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,3.20748829953198,NULL,NULL,0.0,0.0
1,1986,NULL,NULL,1086000000.0,NULL,NULL,233000000.0,NULL,0.0,NULL,1.19432920464363,NULL,43.0119250425894,NULL,19.8912888219892,NULL,2.21465076660988,NULL,13.0272952853598,51.4684838160136,NULL,489.111459599873,25.0620347394541,89000000.0,NULL,0.0,1673000000.0,NULL,58.5264739272311,86.9727047146402,18000000.0,NULL,78.9143819733672,13.0272952853598,0.0,NULL,-263.269770887141,NULL,1906000000.0,NULL,NULL,NULL,587000000.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,3.30494037478705,NULL,NULL,0.0,0.0
1,1987,NULL,NULL,1303000000.0,NULL,NULL,294000000.0,NULL,0.0,NULL,1.16616756129073,NULL,39.9432624113475,NULL,20.3842360205843,NULL,3.54609929078014,NULL,13.4567901234568,53.3427895981087,NULL,483.624618272924,25.0617283950617,77000000.0,NULL,0.0,1726000000.0,NULL,56.7860392785385,86.5432098765432,8000000.0,NULL,78.449596418125,13.4567901234568,0.0,NULL,-331.783550046493,NULL,2020000000.0,NULL,NULL,NULL,423000000.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,3.16784869976359,NULL,NULL,0.0,0.0
1,1988,NULL,NULL,1372000000.0,NULL,NULL,615000000.0,NULL,0.0,NULL,1.12066406307365,NULL,30.5608465608466,NULL,22.0179649033579,NULL,1.32275132275132,NULL,13.9877300613497,64.8985890652557,NULL,486.037604994773,25.0306748466258,71000000.0,NULL,0.0,2506000000.0,NULL,55.2039378929497,86.0122699386503,8000000.0,NULL,76.8613896226947,13.9877300613497,0.0,NULL,-403.089252529376,NULL,3121000000.0,NULL,NULL,NULL,1134000000.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,3.21781305114638,NULL,NULL,0.0,0.0
1,1989,NULL,NULL,1338000000.0,NULL,NULL,779000000.0,NULL,0.0,NULL,1.11030859523597,NULL,33.2527659574468,NULL,22.1032510621213,NULL,3.14893617021277,NULL,13.3089133089133,60.4306382978723,NULL,480.093906615786,25.030525030525,104000000.0,NULL,0.0,2513000000.0,NULL,53.6020583190395,86.6910866910867,69000000.0,NULL,76.7864403426428,13.3089133089133,0.0,NULL,-394.395232764759,NULL,3292000000.0,NULL,NULL,NULL,1175000000.0,NULL,NULL,NULL,NULL,NULL,0.0,NULL,0.0,3.16765957446809,NULL,NULL,0.0,0.0
1,1990,NULL,72.2552519216681,1578200000.0,NULL,86.2068965517241,775900000.0,NULL,0.0,NULL,0.742241766154085,NULL,27.2829082056106,NULL,25.4803884173733,NULL,2.11365019642561,NULL,13.7931034482759,68.7186963979417,NULL,496.53653219405,25.089179548157,150000000.0,NULL,0.0,3385500000.0,NULL,53.1718035833576,86.2068965517241,140000000.0,NULL,54.2455274005993,13.7931034482759,0.0080097713210008,NULL,-387.018022299596,NULL,4161400000.0,NULL,6.60419104953548,NULL,1807300000.0,NULL,11.647540870278,4.60529971830761,NULL,NULL,0.0,NULL,0.0,1.88474520002213,NULL,85.8550325031941,0.0,900000.0
1,1991,NULL,71.8886392044557,1347200000.0,NULL,82.6552462526767,1057100000.0,NULL,0.0,NULL,0.738678206207428,NULL,29.3684954597357,NULL,25.4828610894249,NULL,3.54521233211897,NULL,17.3447537473233,64.4290141917242,NULL,491.802570695934,28.5867237687366,124500000.0,NULL,0.0,3186300000.0,NULL,54.453864881429,82.6552462526767,81200000.0,NULL,54.2077817863457,17.3447537473233,NULL,NULL,-397.266037863952,NULL,4243400000.0,NULL,6.73395514666036,NULL,1839100000.0,NULL,11.4879068680971,4.77285795797546,NULL,NULL,0.0,NULL,0.0,2.65727801642108,NULL,87.0480594491142,0.0,0.0
1,1992,NULL,72.7232825172167,1988034000.0,NULL,88.70116156283,797980000.0,NULL,0.0,NULL,0.802165961523255,NULL,30.278860663676,NULL,24.0980759316387,NULL,3.65259780001978,NULL,11.29883843717,63.5500117020224,NULL,478.585781032871,28.5110876451954,121637000.0,NULL,0.0,4030416000.0,NULL,53.4866628201566,88.70116156283,67757000.0,NULL,55.1670429687635,11.29883843717,NULL,NULL,-440.718544685688,NULL,4828396000.0,NULL,6.44934563160848,NULL,2042382000.0,NULL,10.7572248515305,5.1551804048927,NULL,NULL,0.0,NULL,0.0,2.51852983428174,NULL,92.9607788069733,0.0,188900.7
1,1993,NULL,71.2770563190797,1462600000.0,NULL,93.6842105263158,827400000.0,NULL,0.0,NULL,0.82062393164573,NULL,28.1172930405276,NULL,24.9646618214416,NULL,4.20001280491709,NULL,6.31578947368421,65.5658492861259,NULL,479.820029668734,28.4210526315789,132900000.0,NULL,0.0,3024500000.0,NULL,52.0074731679679,93.6842105263158,85300000.0,NULL,54.5062952008299,6.31578947368421,NULL,NULL,-386.724353281047,NULL,3851900000.0,NULL,4.84595708077213,NULL,1561900000.0,NULL,7.8956886361561,7.0903466049636,NULL,NULL,0.0,NULL,0.0,2.11684486842948,NULL,126.651397500755,0.0,2000000.0
1,1994,NULL,72.2202689083442,1454100000.0,NULL,93.717277486911,747700000.0,NULL,0.0,NULL,0.813644213103175,NULL,20.0580971271355,NULL,24.4396830159153,NULL,5.59856676690767,NULL,6.282722513089,72.0224582506878,NULL,470.938412454671,28.3769633507853,148900000.0,NULL,0.0,3017000000.0,NULL,50.6525852479677,93.717277486911,87800000.0,NULL,54.8220156630242,6.282722513089,-0.0589883498009143,NULL,-418.093192540974,NULL,3764700000.0,NULL,4.94808397456315,NULL,1562900000.0,NULL,7.89352732911086,6.94423140874873,NULL,NULL,0.0,NULL,0.0,2.32087785526905,NULL,126.686075604256,0.0,-2000000.0
1,1995,NULL,73.9458883392515,1467668000.0,NULL,93.75,783189000.0,NULL,0.0,NULL,0.818385322071139,NULL,14.7874134737253,NULL,22.7801963282831,NULL,3.66939650970069,NULL,6.25,79.3567319879107,NULL,455.666087375553,28.4375,209546000.0,NULL,0.0,3519068000.0,NULL,49.2642453086921,93.75,153496000.0,NULL,56.0600388048704,6.25,-0.0179816587081177,NULL,-472.406507849653,NULL,4302257000.0,NULL,5.81426003438738,NULL,2051400000.0,NULL,9.0848120679685,6.28504108457549,NULL,NULL,0.0,NULL,0.0,2.18645802866335,NULL,110.073823488967,0.0,-1000000.0
1,1996,NULL,73.1396004507038,2040461000.0,NULL,89.9805447470817,1516694000.0,NULL,0.0,NULL,0.816588672310686,NULL,12.8209995501983,NULL,23.498096951988,NULL,3.03104457163608,NULL,10.0194552529183,82.1402308431925,NULL,454.055081404946,28.4046692607004,173802000.0,NULL,0.0,4463751000.0,NULL,51.1085485852723,89.9805447470817,107259000.0,NULL,55.6764388631966,10.0194552529183,-0.165019473448611,NULL,-507.334018380659,NULL,5980445000.0,NULL,6.53309134482177,NULL,2423290000.0,NULL,10.0244454195324,5.81600177057866,NULL,NULL,0.0,NULL,0.0,2.00772503497312,NULL,99.7561419259691,0.0,-12420956.3
1,1997,NULL,73.7344159506134,2597000000.0,NULL,76.3525305410122,1033130000.0,NULL,0.0,NULL,0.950384074883264,NULL,14.6348765266253,NULL,23.8744737221415,NULL,3.74296658504195,NULL,23.6474694589878,79.3987149864513,NULL,449.254389515782,10.0349040139616,179950000.0,NULL,0.0,5202420000.0,NULL,69.3269010162476,76.3525305410122,80390000.0,NULL,55.5576693065937,23.6474694589878,0.0519420501145974,NULL,-520.232164701751,NULL,6235550000.0,NULL,6.9816040966243,NULL,2605420000.0,NULL,10.524453481842,5.50756315209878,290000.0,NULL,0.0,NULL,0.0,2.22344190188146,NULL,95.0168103004408,0.0,3973419.4
1,1998,NULL,76.8197936265394,2079350000.0,NULL,80.4248861911988,1003260000.0,NULL,0.0,NULL,1.09597529328829,NULL,12.0257439719488,NULL,22.1248654389638,NULL,2.8377568135763,NULL,19.5751138088012,82.5685531918123,NULL,433.882522982369,14.5675265553869,201650000.0,NULL,0.0,4714530000.0,NULL,73.3092007604365,80.4248861911988,85050000.0,NULL,56.7887186908318,19.5751138088012,0.0,NULL,-542.370708114417,NULL,5717790000.0,NULL,7.4100832566163,NULL,2635180000.0,NULL,11.0460410568644,5.14365372753651,1170000.0,NULL,0.0,NULL,0.0,2.56794602266259,NULL,90.5301722899686,0.0,0.0
1,1999,3218671.378,73.4107838285377,3109080000.0,2218511047.0,66.9662921348315,1396170000.0,1.51258701969466,0.0,2.02821710718481,0.880334960075739,NULL,15.2280155402072,140640827.0,24.7144129205662,NULL,4.88560680809077,16.2939716615223,33.0337078651685,77.5380025900345,109108942.867,441.163163171869,14.5318352059925,263070000.0,30.7554167840476,0.0,5703640000.0,1.99433707468756,71.9108386272252,66.9662921348315,92780000.0,143859498.4,55.1519819128302,33.0337078651685,-0.0014348433376041,4.5243354597444,-519.352405948731,NULL,7099810000.0,0.115041382773132,7.31277770114696,NULL,2594560000.0,326358386.5,10.7458410662562,5.23314828658247,1660000.0,2797837874.0,0.0,79.2937670769411,0.0,2.34837506166749,5.0267682880041,93.0592583525334,0.0,-88285.0
1,2000,34253653.0,73.4411010742188,3039510000.0,23521887574.0,63.1141868512111,1715230000.0,1.11030273499307,0.0,1.72998504166016,0.873405083422169,NULL,11.5333750699211,721886162.0,25.2200519176355,NULL,5.05025060474834,28.7033821587261,36.8858131487889,81.0803602188578,537264989.0,438.549912271537,14.6020761245675,266290000.0,48.6099348372236,0.0,5738980000.0,1.56262574673678,75.2646598815027,63.1141868512111,91220000.0,756139815.0,54.8553976330398,36.8858131487889,0.0,3.09156409171051,-504.159001757244,NULL,7454210000.0,0.130186234671495,7.50065034201052,41.299999,2699470000.0,1495978615.0,10.780908128469,5.21828089060902,5630000.0,26311270993.0,0.0,89.3985227101264,0.0,2.33601410647275,2.74363850454832,92.7565644826633,0.0,0.0
1,2001,92051676.0,72.3373031616211,3179180000.0,35587683336.0,62.0879120879121,1583960000.0,2.56237849919065,0.0,9.556425010371,0.933955926843142,30.0,11.1559265859988,2565485236.0,26.6792999769536,20.0,1.88736629971036,29.2466757235017,37.9120879120879,84.309562182182,2102786460.0,442.978839594794,14.5299145299145,216060000.0,43.3658463903995,0.0,6697310000.0,3.23837706474214,82.6165706534257,62.0879120879121,107910000.0,2657536912.0,53.7730213771596,37.9120879120879,0.0,21.0815720750833,-475.111255280346,9.47707687113025,8281270000.0,0.159677884334438,7.65092294254892,41.700001,3518130000.0,17300349784.0,10.7608678108866,5.22724830275015,430000.0,57648356492.0,0.0,61.7323467685303,0.0,2.64714493210882,4.45023135456779,92.9293080794388,0.0,0.0
1,2002,248138794.0,70.4209976196289,3760118414.83,77439702088.0,64.7592067988669,1652348440.12,2.96457875740981,0.0,2.02622112537887,1.00205331935022,47.5879402160645,14.3524871893281,7742849338.0,28.1478041542876,26.3838691711426,0.584787266893706,15.5328118307446,35.2407932011331,81.2132061914574,5251158353.0,448.261694538026,14.6175637393768,223507959.12,43.719134019082,0.0,7082116361.74,4.51136912550104,86.018839210298,64.7592067988669,103330000.0,7990988132.0,52.654239933256,35.2407932011331,0.654936894008732,7.15350296731214,-550.714185301334,2.98441437873898,8734464801.86,0.240088622487978,8.44406374251348,41.700001,3321997946.91,12670999806.0,11.6914728534508,5.87651279748667,NULL,103353000000.0,0.0,74.9273868083171,0.0,3.8495193523208,7.49165417356052,85.5324228636293,0.0,100111000.0
1,2003,423592146.0,65.1404037475586,5480121172.0,167772000000.0,62.2055137844612,1738741030.0,3.15717979486553,0.0,2.43083845497665,1.02834621251151,48.9803161621094,22.842212376668,17130019687.0,31.7214241193656,27.4656352996826,0.364363502136098,17.1715799050331,37.7944862155388,71.7701436962032,12411126348.0,467.644110907737,12.9323308270677,229849970.0,42.6783479349186,0.0,8801255130.0,4.46534077988746,95.8531139597506,62.2055137844612,87272970.0,17553611833.0,49.9838336675555,37.7944862155388,0.538379759926489,7.74927752144449,-501.436655943393,2.56745926752524,10539996160.0,0.185623201577564,8.20879588331879,42.0,3321133958.0,30463029879.0,11.1585019257433,6.02511969108891,NULL,228200000000.0,0.0,73.5197195442594,0.0,5.02328042499272,7.50658180850131,89.6177647012759,0.0,95900000.0
1,2004,487505768.0,61.915699005127,5831784555.6,272013000000.0,78.405017921147,2521573434.91,3.01680821268538,0.0,2.24184446407315,1.17859321777103,50.3852157592773,18.2695531738276,24793365229.0,31.5616371865686,28.5367603302002,0.808740068993949,18.0745661578982,21.594982078853,76.0606945276413,16440820389.0,464.808020924038,26.4336917562724,296009591.2,49.9130233735921,0.0,10634512711.3,4.6389132320074,87.5353406612106,78.405017921147,117850790.0,25280870997.0,49.7525098541301,21.594982078853,3.3255530619869,7.68741654629395,-555.809535409895,2.01903459193566,13156086146.21,0.137082295644349,9.09078100355793,42.5,4802728155.7,41894421449.0,12.0334490206762,5.59072840597349,2495000.0,355630000000.0,0.0,76.4876416500295,0.0,4.86101222953713,6.97167427635464,83.1016941428658,0.0,783236000.0
