"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Cuba","CUB","Population ages 05-09, male (% of male population)","SP.POP.0509.MA.5Y","12.0936619486685","12.0556361487213","11.7744380910109","11.3328406138088","10.9289106926095","10.7831894183944","10.8449625183044","11.3322704904217","12.1682347770649","13.0804846126007","13.7047526812426","14.0856721117626","14.0510584900206","13.6443602430756","13.0818374770718","12.6370717355214","12.3166956174835","12.1347675781515","12.0578867784093","11.9603043433791","11.6866746904638","11.271291188086","10.5968792455446","9.71002167194471","8.77492197667702","8.01139798013181","7.47717494788783","7.21244551254364","7.21188672969362","7.37174180531591","7.52467113785408","7.63173215360071","7.81018490102094","8.03072206857486","8.23895496603485","8.36848287791749","8.39580714260118","8.23197663680941","7.89512511830365","7.48726828532497","7.15774266111758","6.9151804687128","6.78189757484829","6.75674275397144","6.78327378041028","6.77123537936815","6.70149784895055","6.58220326355883","6.41556235158513","6.2273182853756","6.05841946924019","5.91977320440061","5.79277831611498","5.6833631487984","5.59669561902959","5.53628004086891","5.51242646836875","5.5409451094594","5.61238243016664","5.69390724259443","5.73774048327473",
"Cuba","CUB","Survival to age 65, female (% of cohort)","SP.DYN.TO65.FE.ZS","69.6443352","70.5041746","71.364014","72.2465678","73.1291216","74.0116754","74.8942292","75.776783","76.3834484","76.9901138","77.5967792","78.2034446","78.81011","79.185175","79.56024","79.935305","80.31037","80.685435","80.9808892","81.2763434","81.5717976","81.8672518","82.162706","82.3038438","82.4449816","82.5861194","82.7272572","82.868395","82.8904756","82.9125562","82.9346368","82.9567174","82.978798","83.416371","83.853944","84.291517","84.72909","85.166663","85.406414","85.646165","85.885916","86.125667","86.365418","86.521177","86.676936","86.832695","86.988454","87.144213","87.205213","87.266213","87.327213","87.388213","87.449213","87.4989954","87.5487778","87.5985602","87.6483426","87.698125","87.8023552","87.9065854","",
"Cuba","CUB","Prevalence of severe food insecurity in the population (%)","SN.ITK.SVFI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Unemployment, female (% of female labor force) (modeled ILO estimate)","SL.UEM.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4829998016357","12.8540000915527","13.3360004425049","13.201000213623","13.4320001602173","12.6199998855591","11.3990001678467","9.52499961853027","9.79300022125244","8.35900020599365","5.77899980545044","4.64300012588501","3.41499996185303","2.20499992370605","2.20700001716614","2.21399998664856","1.87000000476837","1.96000003814697","1.9889999628067","2.70900011062622","3.51600003242493","3.61500000953674","3.54999995231628","3.13800001144409","2.58400011062622","2.18400001525879","1.63699996471405","1.82500004768372","1.87000000476837","2.79200005531311",
"Cuba","CUB","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8039999008179","13.0170001983643","13.2849998474121","13.2959995269775","13.5970001220703","12.3009996414185","11.9589996337891","11.1450004577637","10.9980001449585","9.76099967956543","7.89900016784668","6.39099979400635","4.25299978256226","4.05900001525879","4.45900011062622","4.27699995040894","4.26800012588501","3.2590000629425","3.52600002288818","6.45499992370605","8.17199993133545","9.3459997177124","8.78499984741211","6.86700010299683","6.56899976730347","5.43400001525879","5.06099987030029","4.76300001144409","4.86299991607666","6.53900003433228",
"Cuba","CUB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2153714764225","53.6927848021891","52.0646294835434","49.945708676847","50.0862000072289","50.4225802462827","51.5903135963589","51.9772049865256","51.9511645568526","52.7878018488694","53.6854832889387","54.1482518070938","54.4915358421953","55.2334114125205","56.2074333517028","57.8511909822955","59.5574753042445","60.4990224880716","60.9021769093568","61.3889656529287","61.2440274614954","59.6869578556017","59.9676401210069","60.1917820275408","60.1049318561349","60.5173291110989","60.2050288931891","60.1007503019318","60.0684638374321","59.7749362090564","58.5975891341945",
"Cuba","CUB","Labor force participation rate for ages 15-24, male (%) (national estimate)","SL.TLF.ACTI.1524.MA.NE.ZS","","","","","","","","","","","67.8099975585938","","","","","","","","","","","48.9000015258789","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7099990844727","","","","","","","","","","","","",
"Cuba","CUB","Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Employment in industry, female (% of female employment) (modeled ILO estimate)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3199996948242","21.8899993896484","20.6700000762939","18.8799991607666","15.9899997711182","16","16.0200004577637","14.8299999237061","13.789999961853","13.8100004196167","13.5","13.1700000762939","12.8699998855591","12.6899995803833","12.6099996566772","12.5500001907349","12.3800001144409","11.8999996185303","11.710000038147","11.5500001907349","12.0799999237061","13.539999961853","11.3800001144409","10.8900003433228","10.9700002670288","10.8199996948242","10.6199998855591","10.539999961853","10.4200000762939","",
"Cuba","CUB","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.1340026855469","65.1230010986328","65.1119995117188","65.1709976196289","65.0940017700195","65.3880004882813","65.4609985351563","65.7170028686523","65.7330017089844","65.9619979858398","66.3949966430664","66.6940002441406","67.1190032958984","67.0070037841797","66.7050018310547","66.5790023803711","66.5139999389648","66.8160018920898","68.0859985351563","66.802001953125","67.7539978027344","67.495002746582","67.6839981079102","68.2519989013672","68.3759994506836","68.8140029907227","69.0500030517578","69.2559967041016","69.3929977416992","66.0589981079102",
"Cuba","CUB","Employment to population ratio, ages 15-24, female (%) (national estimate)","SL.EMP.1524.SP.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Multidimensional poverty index (scale 0-1)","SI.POV.MDIM.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","External health expenditure per capita, PPP (current international $)","SH.XPD.EHEX.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.40402627","0.49008862","0.83404944","1.08227864","2.68025532","3.11471931","1.80143668","2.02923709","3.81238419","2.16124816","0.80401874","4.26519671","3.12344393","2.6969613","2.98360704","1.51589139","2.67094475","1.89334534","2.18527004","3.37046105","",
"Cuba","CUB","Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%)","SH.UHC.NOP1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Suicide mortality rate, male (per 100,000 male population)","SH.STA.SUIC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6","22.3","21.1","20.7","21","19.4","20.4","19.4","20","21.3","22.9","22.5","22.3","22.4","21.3","22.5","21.4","22.9","22.7","23","",
"Cuba","CUB","Diarrhea treatment (% of children under 5 who received ORS packet)","SH.STA.ORTH","","","","","","","","","","","","","","","","","","","","","","","","","","","20","70","","75","","","","","","","","","","","","","","","","","","","","","","51.1","","","60.9","","","","","","",
"Cuba","CUB","Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.4","99.9","99.9","99.9","99.9","","",
"Cuba","CUB","Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29","28.7","28.3","28","27.6","26.9","26.2","25.7","25.2","24.7","24.1","23.7","23.4","23.2","22.9","22.7","22.4","22.3","22.2","22.1","",
"Cuba","CUB","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02","0.02","0.02","0.02","0.03","0.04","0.05","0.06","0.08","0.1","0.12","0.15","0.17","0.2","0.23","0.25","0.27","0.28","0.29","0.3","0.31","0.32","0.32","0.32","0.32","0.33","0.33","0.33","0.33","0.33","0.33",
"Cuba","CUB","People using at least basic drinking water services, rural (% of rural population)","SH.H2O.BASW.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.58197774","80.18075486","80.77953198","81.3783091","81.97708621","82.73533818","83.49590292","84.25878044","85.02397074","85.79147382","86.56128967","87.33341831","88.10785973","88.88461393","89.66368091","90.44506066","91.2287532","92.01475852","92.80307661","93.59370749","94.38665114",
"Cuba","CUB","Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2520436121103","","","","","","","","","","85.0240003075382","","","","","83.6672134750582","","","","83.3072850613784","",
"Cuba","CUB","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","SH.ALC.PCAP.FE.LI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","2.19","","","","","2.1","","","","","2.37","","","2.44","","",
"Cuba","CUB","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","","","","","","","","","","","","","","","","","","","","","9.04242","","","","","","","","","","","18.06756","","18.78736","19.01944","","","","16.43377","15.92241","17.5713","17.10481","17.53864","","21.77871","22.06052","22.89283","25.11732","","","","","","","","","","","","","",
"Cuba","CUB","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","SE.TER.CUAT.ST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.19066047668457","","","","","","","","","","13.1496095657349","","","","","","","","",
"Cuba","CUB","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","21781","22310","23654","29260","35035","42306","57477","69722","","84354","88017","91960","94193","95394","97348","100673","101022","104741","108078","108560","100118","95696","92813","85094","68960","74139","70628","63824","64852","66122","73627","77041","80372","84467","84827","88536","93311","89495","85957","85476","88316","93067","94786","93503","91289","88441","86096","82549","79696","82184",
"Cuba","CUB","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","20.5345","22.57113","26.69317","","","","","59.78832","","","","","","","67.6805","66.90236","67.3895","68.64962","68.61211","68.55566","66.64532","","59.87241","","","","","75.76883","80.49006","82.25167","82.60463","85.11799","85.1098","86.64633","88.66745","88.32925","87.50112","85.67697","88.24106","87.90295","86.64642","87.24085","85.14799","83.56161","84.18424","84.18099","84.18162","","",
"Cuba","CUB","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1647796630859","","","","","","","","","","57.1448402404785","","","","","","","","",
"Cuba","CUB","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","","85304","70653","59703","","","","","18876","31255","68521","88128","87617","103171","115847","101982","77907","74143","69708","72119","76177","56135","49148","28462","31029","12282","14799","14402","6499","4453","4179","1633","13331","16503","24944","33403","25722","26220","12572","7007","10264","15962","15699","37618","44344","40376","31515","15680","5703","1455",
"Cuba","CUB","Persistence to grade 5, male (% of cohort)","SE.PRM.PRS5.MA.ZS","","","","","","","","","","","","67.8061676025391","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0018768310547","95.0397262573242","96.4795379638672","96.9944686889648","97.2220306396484","97.2418670654297","96.0901184082031","96.0581970214844","96.5141220092773","95.9386215209961","95.6976699829102","96.6237030029297","94.9084091186523","95.4665222167969","95.4851379394531","96.0853881835938","95.5229415893555","95.4067230224609","96.0207214355469","96.1570281982422","96.4994201660156","95.9880218505859","",
"Cuba","CUB","School enrollment, primary, female (% gross)","SE.PRM.ENRR.FE","","","","","","","","","","","","116.787200927734","115.180442810059","116.540817260742","116.940933227539","117.936576843262","119.174758911133","117.548728942871","114.467491149902","110.772872924805","106.116287231445","102.177200317383","100.014007568359","100.200050354004","99.931770324707","97.6522521972656","97.5862884521484","98.1626968383789","97.4985961914063","97.395622253418","96.9902191162109","96.0948028564453","98.5357131958008","99.1519393920898","100.907806396484","100.434600830078","102.714179992676","102.214279174805","99.9624404907227","100.533126831055","100.530708312988","100.891777038574","101.730049133301","100.123519897461","99.9185562133789","99.5770111083984","98.9822082519531","98.2533187866211","98.0644836425781","99.5561904907227","100.224098205566","100.286521911621","99.8504867553711","98.3348693847656","97.4364013671875","96.4949264526367","96.9829864501953","97.7747192382813","99.5863876342773","101.04029083252","101.630531311035",
"Cuba","CUB","School enrollment, preprimary, male (% gross)","SE.PRE.ENRR.MA","","","","","","","","","","","","51.2440910339355","49.0424118041992","47.2163200378418","48.6976699829102","52.3169097900391","55.0759506225586","66.300407409668","65.8696975708008","59.3100509643555","54.5353889465332","58.0275001525879","62.1748313903809","66.0898513793945","67.6593322753906","75.6845703125","86.5104217529297","89.4611663818359","103.215103149414","103.616958618164","98.8784027099609","111.041069030762","96.7873001098633","102.26065826416","104.227088928223","87.2789306640625","93.4346618652344","87.9006195068359","89.8307571411133","107.47721862793","106.378852844238","108.304412841797","106.357147216797","108.29615020752","107.939826965332","106.503028869629","108.330848693848","109.157722473145","110.116996765137","106.15828704834","102.417907714844","104.848159790039","","93.9959411621094","98.2868194580078","100.883796691895","100.946502685547","100.623641967773","98.060676574707","97.8131713867188","96.8963623046875",
"Cuba","CUB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9536895751953","","","","","","","","","","99.8952026367188","","","","","","","","",
"Cuba","CUB","Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits)","per_sa_allsa.ben_q1_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Official exchange rate (LCU per US$, period average)","PA.NUS.FCRF","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.999999999","0.920999999","0.836666665666667","0.821999999","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GNI per capita, PPP (constant 2017 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Gross domestic income (constant LCU)","NY.GDY.TOTL.KN","","","","","","","","","","","15387295078.7448","16708419416.8552","17514537735.511","18115027711.819","18291673166.7218","20032022424.0058","21117512808.2231","22951967547.2025","24459819132.1019","24719374049.1357","23580578315.7916","28159539528.0631","30645913994.0631","32289877066.8149","34837957336.5293","35987401443.1233","35087755629.4157","34461720955.8214","35790590297.986","36043291899.121","35219829419.2585","29561060803.882","25054495529.4092","21713237251.0768","22303243716.0574","22814691770.6798","24774602129.462","25365982100","24983158212.5559","26401250700.895","27329288836.9758","28218724441.7043","28776590901.3011","30437177845.6447","32362621929.0887","35264391472.4851","40045945689.6552","42801005298.7631","41467803866.6496","42766433083.177","46585000701.7544","46070556734.5315","48258004030.0913","49497449365.466","51205714821.493","53746211582.7053","55722026723.6772","56785805024.77","57183169730.2459","57230095980.3117","51773559315.7308",
"Cuba","CUB","GDP (constant LCU)","NY.GDP.MKTP.KN","","","","","","","","","","","14461580476.8969","15702942155.8887","16460873842.11","17026220666.7289","17193842415.7672","18823204180.6801","19844920261.499","21573314158.603","22996289651.3621","23246531435.3991","22119204155.0774","26474107020.8625","28835130089.88","30395534712.8513","32805814448.7014","33329616555.1347","33361380808.1749","32559982880.1853","33766506039.6251","33996146385.5688","32993747930.5176","29465826400","26053506000","22177218300","22336213500","22885059200","24678961700","25365882100","25406250900","26978581600","28574300000","29484400000","29904500000","31038700000","32829800000","36507281400","40912200000","43883300000","45689900000","46353000000","47461000000","48791000000","50262000000","51643000000","52184000000","54500000000","54780000000","55771000000","57025000000","56931000000","50698000000",
"Cuba","CUB","Inflation, GDP deflator: linked series (annual %)","NY.GDP.DEFL.KD.ZG.AD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26127457226431","-7.38784345659955","3.74572134364692","18.9754918350441","26.2820317225224","10.5086672297491","-2.6716168630164","-1.35258710918154","1.29910517540051","3.78909596676355","1.74116359273691","0.454939112139584","4.53317575927858","2.97351054323785","0.605978559202299","0.380080729225","10.3655612005023","3.58977546191458","-0.344532566813086","0.634175020657153","1.20204852948169","4.32376713223725","2.91405780485152","2.65783023966264","3.46324746410833","3.43960423608975","4.32669085021485","4.11518630041306","1.03134192884301","3.54699869857453","16.5547556871819",
"Cuba","CUB","Adjusted savings: gross savings (% of GNI)","NY.ADJ.ICTR.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6801384032047","63.9078563089172","66.5597247209812","67.1143079705872","66.5693889168799","67.4860490366891","69.4032538961909","70.7182489721792","71.4519802109782","72.9508509202811","73.2716124286159","72.4383530788906","72.3230981000324","72.4532860824742","72.469220246238","73.0062327873605","71.6574834907918","71.7698449732981","72.8848442769292","72.7588858411853","72.048812520521","70.8170282186038","70.2138930534733","70.4054994778977","73.5095759743647",
"Cuba","CUB","Industry (including construction), value added (constant 2015 US$)","NV.IND.TOTL.KD","","","","","","","","","","","7180662441.97149","7797968241.58897","8173643253.48113","8452260398.46266","8533910730.75749","9350702479.06939","9860707213.3064","10707583015.0095","11401737391.5103","11527519536.4847","11035524214.6535","13171029314.9406","14232058997.702","14990257074.8433","16279857028.2032","17133500678.3751","16363065989.3069","15429185252.0929","16586266240.1779","17393441207.7584","17731993455.541","14464143917.4933","10558204772.6554","8508310880.76162","8932669555.19642","9774637009.32691","11120123003.5245","11712821189.7189","10970609026.0466","11749822969.1395","12658291996.9054","12438123037.9094","12493541992.6072","12498230000.8596","12913286160.0619","13916381797.2578","15783016925.9864","16332518464.7125","16996373919.0235","17112904409.8685","16888549729.2186","17032538554.1133","17801037049.7722","18433918163.8442","17899820080.8046","19477000000","19108656494.4554","19528902948.5086","20021143815.009","19292828247.2277","17719666620.8201",
"Cuba","CUB","Agriculture, forestry, and fishing, value added (current LCU)","NV.AGR.TOTL.CN","","","","","","","","","","","690069500","837990300","939555000","1003781600","1134747700","1293968000","1370715800","1428879500","1668758300","1741240100","1722620300","2020316800","2167950900","2341895600","2608518900","2349737300","2504445400","2504945200","2665401700","2682397100","2809112700","2276257300","2030948900","1584195100","1663048700","1640679800","1784600000","1823000000","1574400000","1737100000","2017700000","2021200000","1997200000","2062600000","2091400000","1860828700","1795900000","2290300000","2321000000","2440000000","2325000000","2487000000","2816000000","3028000000","3176000000","3342000000","3599000000","3681000000","3785000000","3690000000","2965000000",
"Cuba","CUB","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","","","","","","","","","","","8.61886708035344","4.8118002410104","3.36749926434496","0.911146642527228","9.73415774750868","5.5097136392226","8.44213177138514","6.25723252262817","0.974858376252641","-3.15346123160224","18.8494995435719","6.89678279394288","4.69209194826732","8.94034583741214","13.0965960442123","-11.8336689299041","-10.097652093962","9.84515798889116","10.1199247734694","-3.63202147505251","-20.545609666833","-41.2665937807381","-28.8554686709147","-27.6424189312794","4.80316397331137","37.0780169909077","7.60851063829789","-10.9511757882527","0.455918053170706","11.3462218554756","0.791382139643233","-10.7796538956435","-9.63621379797505","13.4779493192626","32.9908151549943","25.9766046531705","2.38136028781908","21.9344042838019","-19.0316737113685","-0.711864406779654","8.53533629224992","7.15633847121737","4.02172317628064","-4.86806829405954","18.2586769504598","7.51285588862412","0.163322445170323","4.82180293501048","-1.02222222222223","-5.92725639874271",
